scenario;category;metric;device;year;value;unit
example;optimization;tac_distr;;;32540;EUR/a
example;optimization;co2_distr;;;4;t/a
example;optimization;tac_per_distr_year;;0;32540;EUR/a
example;optimization;co2_sum_distr_year;;0;4;t/a
example;cost;total_annual_costs_devices;;;14650;EUR/a
example;cost;total_connection_costs;;;0;EUR/a
example;cost;heat_grid_costs;;;8779;EUR/a
example;cost;annualized_energy_costs;;;9111;EUR/a
example;cost;annualized_misc_costs;;;0;EUR/a
example;device;capacity;PV;;9.5;kW
example;device;capacity;STC;;98.0;kW
example;device;capacity;HP;;57.3;kW
example;device;capacity;BCHP;;17.1;kW
example;device;capacity;TES;;558.4;kWh
example;yearly_totals;from_el_grid_total;;0;5;MWh
example;yearly_totals;to_el_grid_total;;0;2;MWh
example;yearly_totals;from_el_main_grid_total;;0;5;MWh
example;yearly_totals;to_el_main_grid_total;;0;2;MWh
example;yearly_totals;from_network_total;;0;0;MWh
example;yearly_totals;to_network_total;;0;0;MWh
example;yearly_totals;from_gas_grid_total;;0;0;MWh
example;yearly_totals;to_gas_grid_total;;0;0;MWh
